#Id,ALPHA,Av,Av2d,Av_68L,Av_68U,Av_95L,Av_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,Gal_Rad,Glat,Glon,H,H_68L,H_68U,H_95L,H_95U,J,J_68L,J_68U,J_95L,J_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,Ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,Teff,Teff_err,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,X,Y,Z,age,age_68L,age_68U,age_95L,age_95U,age_err,alpha,dist,dist2d,dist_68L,dist_68U,dist_95L,dist_95U,dnu,dnu_err,feh,feh_err,fils,g,g_68L,g_68U,g_95L,g_95U,i,i_68L,i_68U,i_95L,i_95U,logAge,logg,logg_68L,logg_68U,logg_95L,logg_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,m_seismo,mass,mass_68L,mass_68U,mass_95L,mass_95U,mass_err,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,mu0,mu02d,mu0_68L,mu0_68U,mu0_95L,mu0_95U,nfil,nmx,nmx_err,r,r_68L,r_68U,r_95L,r_95U,r_seismo,rad,rad_68L,rad_68U,rad_95L,rad_95U,rad_err,z,z_68L,z_68U,z_95L,z_95U,lgs,sig_Z,sig_Gal_Rad,sig_age,sig_mass,Rgaia,radius_val,Kabs,glogg,parallax,parallax_error,dist_ABJ,sig_dist_ABJ,BC_K,BC_G,A_K,sfd_A_K,Lumo,gLumo
212364586,0.0,0.52,1.25,-0.2972,1.3148,-1.095,2.0426,1.6056,1.43,1.736,1.33,1.9635,8.11454621792623,46.542,313.075,-0.7246,-0.83,-0.6462,-0.91,-0.5351,-0.2569,-0.335,-0.1304,-0.4272,-0.0103,1.2275,1.0754,1.3296,0.9864,1.5101,-0.8046,-0.91,-0.7293,-0.9776,-0.6103,4953,100,-0.8359,-0.93,-0.7519,-1.01,-0.6464,-0.7868,-0.89,-0.7052,-0.97,-0.5941,-0.8675,-0.9686,-0.7903,-1.05,-0.6855,-0.8767,-0.97,-0.7906,-1.0552,-0.6903,-8.11208264052729,-0.1999388809527589,0.3152500249523,4.0889,3.0199,5.9545,2.3094,9.2232,,0.0,397.9448,371.5352,368.55300000000005,428.2036,342.2552,458.6154,7.357,0.102,-0.38,0.21,JHKs,1.8855,1.6964,2.0098,1.59,2.2359999999999998,0.9088,0.7926,1.0298,0.71,1.1977,9.611606489380641,2.7865,2.7775,2.7969999999999997,2.7675,2.806,-2.511,-2.5238,-2.4981,-2.5363,-2.4854,1.31893324672586,1.2059,1.0831,1.3001,0.9798,1.419,,1.1479,1.03,1.2658,0.93,1.4139,7.9991,7.85,7.8325,8.1583,7.6718,8.3072,3,75.54,1.55,1.165,1.0186,1.2698,0.93,1.4479,6.71262359772377e-05,7.2576,6.9984,7.5499,6.6988,7.8167,,0.7837,0.69,0.9161,0.6056,1.0697,2.7925520441075804,0.0298253,0.211025254840892,1.4673,0.1085,7.582985629586541,7.11,-0.9376358921735972,2.64941598503052,2.28452,0.0801,0.4380438043804379,0.015598561325238,1.94,-0.04,0.016775122954431274,0.0,28.460983193540038,31.070218518911492
212367428,0.1,0.0989,0.1,-0.045,0.2368,-0.295,0.4034,1.0662,0.8364,1.2697,0.7344,1.5697,7.94546150405303,46.57,313.46,-1.6168,-1.69,-1.4721,-1.81,-1.3495,-1.0653,-1.17,-0.9084,-1.278,-0.7503,0.5734,0.37,0.7184,0.27,0.9399,-1.7068,-1.77,-1.5590000000000002,-1.89,-1.4414,4607,100,-1.7484,-1.81,-1.6009,-1.93,-1.4844,-1.6645,-1.73,-1.5162,-1.85,-1.3979,-1.7786,-1.85,-1.6407,-1.95,-1.5031,-1.7819,-1.85,-1.6440000000000001,-1.97,-1.5285,-7.93627969994577,-0.381867826109255,0.5815637944151889,2.6972,2.0184,3.8106,1.5311,6.0728,,0.1,765.2611,767.3612,749.0312,790.6699,712.7379,828.8765,4.355,0.07400000000000001,-0.192,0.212,grJHKs,1.3562,1.13,1.5536,1.03,1.8477,0.2154,0.05,0.3722,-0.054000000000000006,0.5698,9.430913151004608,2.5189,2.508,2.5274,2.4992,2.5374,-2.9699,-2.9838,-2.9487,-2.9952,-2.9263,1.7027752820368305,1.5413,1.3806,1.6672,1.2187,1.8533,,0.436,0.29,0.5894,0.182,0.77,9.419,9.425,9.3725,9.49,9.2646,9.5924,5,42.39,0.92,0.4938,0.29,0.6412,0.1964,0.8696,1.2730002242029e-05,11.1995,10.6994,11.6401,10.0462,12.0999,,0.0557,-0.07,0.2297,-0.19,0.3976,2.52591342231941,0.02081935,0.07719181592260499,0.8961,0.1433,10.962978911926841,10.15,-1.64149896721425,2.7553434959433503,1.3263200000000002,0.0482,0.7560756075607559,0.027855129215331002,2.1630000000000003,-0.131,0.011697626537075892,0.0,50.729507613700726,48.60943086806337
212378061,-99.9,0.6146,0.64,0.4957,0.7448,0.3845,0.8648,0.9073,0.79,1.0336,0.69,1.1454,7.159066747458099,44.574,325.358,-1.4072,-1.507,-1.3103,-1.59,-1.2329,-0.8915,-0.99,-0.7833,-1.0848,-0.7103,0.5614,0.45,0.6781,0.3504,0.7697,-1.4782,-1.57,-1.3749,-1.6636,-1.3102,4638,100,-1.5137,-1.61,-1.4156,-1.7028,-1.3503,-1.4898,-1.5864,-1.3903,-1.67,-1.3136,-1.5542,-1.65,-1.4561,-1.7418,-1.3903,-1.5731,-1.6644,-1.4704,-1.7624,-1.4099,-7.112242776956579,-0.8174590975634081,1.4399689247714698,10.6658,7.4989,14.9205,5.6118,20.1785,,-99.9,2018.7579,2009.0922,1945.8075,2091.6312,1881.4812,2160.7753,3.786,0.071,-1.413,0.2,griJHKs,1.1848,1.07,1.3208,0.9608,1.43,0.2705,0.1688,0.3896,0.0654,0.4698,10.02799343574,2.3707,2.36,2.3824,2.3493,2.3924,-3.0647,-3.08,-3.0488,-3.0963,-3.0353,1.0283975631462101,0.8719,0.7762,0.9526,0.7190000000000001,1.0375,,0.4761,0.3704,0.5896,0.27,0.6727,11.5254,11.515,11.4455,11.6024,11.3725,11.673,6,29.63,0.8,0.5104,0.402,0.6297,0.2908,0.7097,6.7474221370454595e-06,9.9339,9.5061,10.3597,9.247,10.8156,,0.1466,0.034,0.2501,-0.05,0.3454,2.37183792325588,0.07291185,0.126968773036306,3.7108,0.0882,12.33937410660707,9.2,-1.89104352484873,1.9996437119310901,0.36782,0.0707,2.71827182718272,0.697257673130666,2.124,-0.146,0.014294100143015385,0.0,40.99709409778961,63.255715118220905
212389940,0.295,0.1314,0.14,-0.0031,0.2648,-0.1166,0.4151,0.8572,0.81,1.1752,0.65,1.3548,7.90878493804508,46.54,317.58799999999997,-2.0686,-2.1768,-2.0302,-2.29,-1.9941,-1.3952,-1.5208,-1.3502,-1.662,-1.3302,0.3821,0.2102,0.4698,0.0726,0.5497,-2.1846,-2.2788,-2.1304,-2.4092,-2.1102,4341,100,-2.2354,-2.3394,-2.19,-2.4534,-2.1503,-2.1347,-2.2352,-2.0903,-2.3658,-2.0699,-2.2592,-2.3566,-2.2103,-2.489,-2.1899,-2.2852,-2.3764,-2.2302,-2.51,-2.2095,-7.900437151453179,-0.3632795234899779,0.594088173114602,19.9526,13.5176,20.1785,8.6557,20.1787,,0.295,783.0558,783.4294,763.9941,808.1310000000003,747.3087,839.5289,2.191,0.059000000000000004,0.049,0.215,griJHKs,1.1571,1.1274,1.4696,0.9638,1.6298,-0.0082,-0.1594,0.0698,-0.2932,0.1296,10.299999496117001,2.0432,2.0325,2.0554,2.0225,2.0669999999999997,-3.5701,-3.5888,-3.5491,-3.6112,-3.5338,0.890872472023907,0.8854,0.8394,0.9652,0.8103,1.0864,,0.1436,0.0146,0.2098,-0.1182,0.2497,9.469,9.47,9.4155,9.5374,9.3675,9.6202,6,14.08,0.46,0.3222,0.1632,0.4297,-0.0004,0.4901,1.03887176179515e-06,14.7986,14.388,15.4181,14.0514,16.2161,,-0.2046,-0.3338,-0.1303,-0.4876,-0.1102,2.03433844735029,0.02206845,0.08600120832326202,6.435,0.0629,15.628118228856799,14.59,-2.33361358840845,1.8995806933886101,1.1610200000000002,0.0482,0.8640864086408641,0.03652188497501999,2.343,-0.23600000000000002,0.01220596512324902,0.0,69.82178321151449,77.86872241307903
212392830,0.295,0.1696,0.23,-0.0011,0.3249,-0.125,0.48100000000000004,2.3776,2.25,2.6356,2.1078,2.7897,7.76272686198165,44.881,325.606,0.1212,0.03,0.223,-0.0522,0.3098,0.6009,0.51,0.7358,0.41,0.8254,2.0035,1.9062,2.2097,1.77,2.3144,0.0565,-0.03,0.1553,-0.1214,0.2297,4938,100,0.0245,-0.07,0.1126,-0.15,0.1973,0.07,-0.01,0.1859,-0.11,0.255,-0.0036,-0.09,0.0929,-0.1778,0.1698,-0.0159,-0.11,0.075,-0.19,0.1599,-7.753787858835309,-0.372427407570322,0.6817943051815009,4.3116,3.2734,6.9504,2.3426,9.2217,,0.295,930.4609,926.8298,896.3961,963.4702,861.9855,993.7996,13.745999999999999,0.165,-0.337,0.215,griJHKs,2.6258,2.51,2.8982,2.35,3.0367,1.7321,1.63,1.9077,1.5092,2.0098,9.63463846325227,3.1482,3.1399,3.1574,3.1289,3.1625,-1.9734,-1.9842,-1.9613,-1.9963,-1.9512,1.28934603929828,1.1999,1.1132,1.3241,1.0258,1.432,,1.9769,1.87,2.148,1.7492,2.2497,9.8435,9.835,9.7625,9.9192,9.6775,9.9865,6,172.79,2.9,1.9419,1.8306,2.1297,1.71,2.2469,0.000535212767943,4.8215,4.6443,4.9889,4.499,5.1755,,1.6263,1.5294,1.7901,1.41,1.8821,3.15123504705591,0.03353705,0.12749660280189198,2.6388,0.10545,4.7823569518273485,4.63,0.069384171178477,3.15632489533187,1.05062,0.0648,0.957095709570957,0.06151516739098501,1.95,-0.043,0.013918706124489708,0.0,12.409640899700298,12.208965009960616
212398408,0.305,-0.0472,-0.02,-0.2495,0.1248,-0.425,0.275,2.0258,1.85,2.3245,1.6506,2.4897,7.833781590575469,46.632,318.238,-0.7947,-0.8752,-0.6702,-0.9854,-0.6303,-0.2166,-0.3048,-0.0704,-0.43,-0.0246,1.4288,1.31,1.6446,1.146,1.7301,-0.8678,-0.9844,-0.7902,-1.0738,-0.7304,4557,100,-0.9089,-1.0204,-0.8303,-1.1274,-0.7903,-0.8256,-0.93,-0.7307,-1.0384,-0.6902,-0.9387,-1.0428,-0.8503,-1.1484,-0.8102,-0.9529,-1.058,-0.8702,-1.1644,-0.8302,-7.8222674223505475,-0.424577886932951,0.70030558230498,10.2442,7.6736,17.0492,5.3963,20.1776,,0.305,928.3282,924.6981,892.2774,970.2076,867.9606,1012.3166,5.999,0.085,0.016,0.215,griJHKs,2.2894,2.13,2.5815,1.93,2.7281,1.0779,0.97,1.2691,0.81,1.3303,10.0104780487156,2.66,2.6516,2.6724,2.6425,2.6816,-2.6732,-2.6860000000000004,-2.6613,-2.6988,-2.6501,1.25189506137579,1.0176,0.9484,1.1427,0.9036,1.2682,,1.2806,1.19,1.4684,1.0468,1.5298,9.8385,9.83,9.7525,9.9343,9.6925,10.0266,6,58.96,1.26,1.3717,1.2334,1.5697,1.0816,1.6697,3.3414452671509e-05,7.8163,7.5509,8.144,7.3892,8.5103,,0.9099,0.8168,1.0897,0.679,1.1498,2.66683788876707,0.0389651,0.129978709731356,6.805,0.09715,8.752899440400103,8.18,-1.13747080565172,2.4907274237988397,0.9291200000000001,0.0338,1.07710771077108,0.039766488641820995,2.198,-0.146,0.008944500196381766,0.0,23.65424462426985,29.662689258141494
212401077,0.195,0.1324,0.1,-0.015,0.3111,-0.1428,0.5049,0.485,0.3036,0.6702,0.0932,0.7698,7.88458369278806,46.623999999999995,318.642,-1.9316,-2.1252,-1.8902,-2.2708,-1.8502,-1.3655,-1.574,-1.3102,-1.75,-1.2813,0.1887,-0.0752,0.2501,-0.2726,0.3098,-2.0137,-2.2024,-1.9703,-2.3458,-1.9303,4805,100,-2.0543,-2.2408,-2.0102,-2.3834,-1.9703,-2.0094,-2.19,-1.9601,-2.3438,-1.9302,-2.0921,-2.2784,-2.0503,-2.4202,-2.0102,-2.1092,-2.2969999999999997,-2.0698,-2.4382,-2.0303,-7.875818550510888,-0.37167481486913395,0.620941892200042,19.9526,10.0902,20.1777,5.6027,20.1784,,0.195,819.0249,826.038,787.9525,860.9927,765.0501,906.7522,2.435,0.064,-0.715,0.213,griJHKs,0.7803,0.6152,0.9897,0.374,1.0698,-0.1356,-0.3764,-0.0703,-0.5754,-0.0299,10.299999496117001,2.0934,2.0819,2.1074,2.0678,2.1174,-3.4709,-3.4991,-3.4512,-3.5237,-3.4338,0.8640645015835391,0.7959999999999999,0.7321,0.8994,0.7177,1.0379,,0.0681,-0.1606,0.1297,-0.3502,0.1697,9.5665,9.585,9.4825,9.675,9.4184,9.7874,6,15.25,0.52,0.1344,-0.1184,0.2096,-0.3344,0.2498,1.46215734268777e-06,13.1099,12.7644,14.0744,12.5314,14.9807,,-0.2825,-0.52,-0.2302,-0.7068,-0.19,2.09105743930993,0.0365201,0.139112734535006,9.8624,0.08365,13.94308082955135,12.41,-2.20931264548009,2.04975650377387,1.1267200000000002,0.0571,0.891089108910891,0.046422401980614016,2.029,-0.083,0.0086086757101696,0.0,82.25510400197413,93.04254644272918
212407479,0.17,0.1921,0.19,0.0534,0.3348,-0.0881,0.4648,1.5699,1.4224,1.7696,1.27,1.9738,7.761037727424671,44.678000000000004,327.594,-0.7615,-0.85,-0.6627,-0.9474,-0.5699,-0.2745,-0.35,-0.1374,-0.461,-0.0303,1.1519,1.07,1.3471,0.93,1.4949,-0.8325,-0.9118,-0.7303,-1.01,-0.6459,4852,100,-0.8632,-0.95,-0.7709999999999999,-1.03,-0.6709,-0.8189,-0.8994,-0.7102,-0.99,-0.6105,-0.8932,-0.99,-0.81,-1.07,-0.7101,-0.9062,-0.99,-0.8094,-1.0736,-0.7103,-7.75333630088958,-0.34566285860220997,0.6630089807103979,2.9441,2.3714,4.7509,1.6455,6.6806,,0.17,907.0741,907.8205,875.7496,936.4981,844.17,964.9163,7.62,0.099,-0.47200000000000003,0.213,griJHKs,1.8442,1.69,2.044,1.55,2.2626,0.8592,0.79,1.0454,0.6684,1.1896,9.468952557265537,2.8216,2.8125,2.8317,2.8025,2.84,-2.4794,-2.4913,-2.4672,-2.5038,-2.4559,1.43646449624189,1.3019999999999998,1.2014,1.4386,1.0914,1.5583,,1.139,1.0162,1.2697,0.89,1.4049,9.7882,9.79,9.7119,9.8575,9.6321,9.9224,6,82.29,1.6,1.0926,0.9968,1.2698,0.87,1.4266,7.76420582633278e-05,7.3013,7.0782,7.6199,6.7608,7.8335,,0.7721,0.67,0.9109,0.55,1.0409,2.82524835804631,0.03037425,0.12439388065092698,1.8068,0.1186,6.297782194618932,6.06,-0.50169017155144,2.95704431171063,1.2499200000000001,0.0405,0.8010801080108009,0.026261299676741002,2.001,-0.067,0.012567741414387778,0.0,26.526141703365745,19.73553809502692
212409442,0.315,0.0557,0.06,-0.085,0.2033,-0.2171,0.3649,1.0197,0.8204,1.1897,0.61,1.3483,7.77471648687813,46.615,319.76599999999996,-1.9606,-2.0784,-1.9103,-2.2184,-1.8702,-1.3046,-1.4338,-1.2502,-1.6078,-1.2302,0.4174,0.27,0.5271,0.07,0.5917,-2.0684,-2.1788,-2.0103,-2.33,-1.982,4354,100,-2.1180000000000003,-2.23,-2.0606,-2.3774,-2.0303,-2.0229,-2.1372,-1.9702,-2.29,-1.9443,-2.1441,-2.2574,-2.0902,-2.3964,-2.0502,-2.165,-2.2774,-2.1103,-2.4148,-2.0703,-7.761475365278361,-0.45355992494013503,0.76819713762358,19.9526,11.7246,20.1772,6.7437,20.1789,,0.315,1022.2775,1023.2926,994.5576,1058.0045,973.8678,1105.816,2.347,0.062,-0.28,0.215,grJHKs,1.3066,1.13,1.4793,0.91,1.6127,0.0443,-0.1012,0.1298,-0.2796,0.1898,10.299999496117001,2.0964,2.0841,2.1074,2.0725,2.1187,-3.4898,-3.5105,-3.4713,-3.5317,-3.4538,1.02182326688624,0.8933,0.8317,0.9846,0.8001,1.1322,,0.2161,0.0822,0.2897,-0.0926,0.3297,10.0478,10.05,9.9881,10.1224,9.9425,10.2184,5,16.13,0.5,0.3553,0.21,0.4698,0.01,0.5382,1.36767968996488e-06,13.9025,13.4896,14.5889,13.1729,15.4857,,-0.138,-0.2808,-0.0703,-0.4596,-0.03,2.09401947936635,0.03172345,0.09908342547691196,8.228,0.07645,14.32093911305903,12.35,-2.1495367490880097,2.17307606074732,0.9166200000000001,0.0361,1.09210921092109,0.043754739234825,2.331,-0.23600000000000002,0.01681868596983533,0.0,62.36343613206751,66.17397533741736
212411709,0.22,-0.0067,-0.01,-0.1723,0.1648,-0.345,0.3293,1.9669999999999999,1.77,2.2166,1.59,2.4734,7.97251814118659,47.282,316.096,-0.8270000000000001,-0.93,-0.7144,-1.01,-0.6119,-0.2498,-0.37,-0.1269,-0.461,-0.0103,1.3974,1.23,1.5588,1.11,1.7434,-0.9255,-1.03,-0.8236,-1.1094,-0.7303,4619,100,-0.9696,-1.07,-0.8667,-1.15,-0.7759,-0.8861,-0.99,-0.7792,-1.07,-0.6809,-0.9945,-1.0948,-0.8899,-1.17,-0.7923,-1.0064,-1.11,-0.9089,-1.19,-0.8191,-7.96610317174358,-0.319758922762386,0.525302120234783,8.3854,5.559,12.5211,4.2727,19.2668,,0.22,679.7121,680.7693,652.3791,707.685,626.8304,735.3379,6.115,0.08800000000000001,0.151,0.213,griJHKs,2.2434,2.05,2.478,1.87,2.7139,1.0402,0.8909999999999999,1.1898,0.7814,1.3498,9.923523784133438,2.6796,2.6675,2.6886,2.6575,2.6978,-2.6582,-2.6713,-2.6451,-2.6848,-2.6338,1.32142934169097,1.14,1.0099,1.2358,0.9289,1.3454,,1.2485,1.1086,1.3901,0.9996,1.5298,9.1616,9.165,9.0725,9.2492,8.9858,9.3324,6,61.17,1.29,1.3222,1.1604,1.4897,1.03,1.6657,3.62647779929576e-05,7.9515,7.6208,8.2757,7.3675,8.589,,0.8792,0.75,1.0272,0.63,1.1507,2.68575336124592,0.02765295,0.122400553973599,3.48105,0.11295,7.555318901631944,6.64,-0.8421058997203729,2.72282764473419,1.50142,0.0386,0.666066606660666,0.017266288745636002,2.16,-0.12,0.012385951917190706,0.0,25.839285789961018,23.328562533138935
212413629,0.195,0.2513,0.25,-0.055,0.5385,-0.4294,0.9749,1.0887,1.01,1.5159,0.91,1.75,7.96928109325209,44.614,328.311,-1.5458,-1.59,-1.2627,-1.61,-1.1856,-1.0023,-1.05,-0.6692,-1.0606,-0.5702,0.5704,0.53,0.9884,0.47,1.128,-1.6395,-1.69,-1.3656,-1.6928,-1.2699,4512,100,-1.6813,-1.73,-1.4061,-1.735,-1.3103,-1.5988,-1.65,-1.3297,-1.65,-1.2331,-1.7051,-1.75,-1.4288,-1.7684,-1.3503,-1.7144,-1.77,-1.4526,-1.77,-1.3554,-7.96664400722284,-0.204998549862231,0.410937538869019,6.5893,5.559,14.9844,5.4551,20.1769,,0.195,548.2056,548.2769,480.7065,566.8985,447.157,576.0775,4.069,0.07400000000000001,-0.102,0.213,iJHKs,1.3806,1.31,1.8107,1.2112,2.0297,0.2389,0.19,0.628,0.15,0.7543,9.818839280711687,2.4105,2.4015,2.4224,2.392,2.4324,-3.0637,-3.0738,-3.0166,-3.0812,-2.9961,0.9554152735514392,1.1413,0.887,1.1966,0.8165,1.2374,,0.4618,0.43,0.8376,0.39,0.9466,8.6947,8.695,8.4094,8.7675,8.2523,8.8024,4,32.27,0.86,0.4974,0.45,0.917,0.39,1.0549,8.372179467110339e-06,10.9025,9.714,11.1163,9.3008,11.2203,,0.0978,0.05,0.4648,0.03,0.5897,2.4029244105164,0.043095999999999995,0.297402699361638,8.3951,0.2543,9.930829703824209,9.09,-1.4002431527668795,2.35653480853839,1.99302,0.0862,0.5040504050405039,0.022240711111849,2.227,-0.165,0.01164824556890058,0.0,44.23021846028739,36.69762537388148
212415256,-0.005,0.3098,0.31,0.195,0.4406,0.0591,0.5549,1.4092,1.27,1.5554,1.1544,1.7297,7.81880879987465,45.042,326.994,-0.8909,-0.9706,-0.7903,-1.0568,-0.6903,-0.3946,-0.4876,-0.2904,-0.5720000000000001,-0.1699,1.0532,0.93,1.1714,0.83,1.3214,-0.9619,-1.0474,-0.8704,-1.1298,-0.7702,5024,100,-0.9965,-1.07,-0.8934,-1.1688,-0.8099,-0.9592,-1.05,-0.8685,-1.1192,-0.7503,-1.0324,-1.11,-0.9343,-1.19,-0.833,-1.0462,-1.1266,-0.9504,-1.2084,-0.8504,-7.8124429678735,-0.315445593916326,0.6053541041284289,4.6602,3.3978,6.6816,2.541,10.0635,,-0.005,819.5538,820.3514,791.7718,846.2183,764.7155,872.2616,6.44,0.08900000000000001,-0.45299999999999996,0.21,griJHKs,1.679,1.55,1.8446,1.43,2.023,0.7647,0.65,0.8762,0.55,1.0098,9.66840455553818,2.7023,2.6925,2.7133,2.6819,2.7225,-2.6246,-2.6364,-2.6113,-2.6489,-2.5987,1.27127278713003,1.1385,1.0219,1.2302,0.9231,1.3488,,0.9883,0.87,1.0956,0.7712,1.2297,9.5679,9.57,9.493,9.6374,9.4175,9.7032,6,62.04,1.36,0.9933,0.871,1.1097,0.77,1.2565,4.2544946119467796e-05,7.7933,7.4679,8.0541,7.1641,8.355,,0.6449,0.55,0.7665,0.4478,0.8898,2.7101375041309796,0.02722325,0.12214740271542099,1.6419,0.10415,7.706248534017442,7.86,-0.9960689732941559,2.64328798787815,1.15752,0.0743,0.87008700870087,0.058394077922126995,1.896,-0.027000000000000003,0.022381284803460712,0.0,34.74016220378421,33.968398783308324
212416240,0.09,-0.0106,-0.01,-0.175,0.1368,-0.325,0.2922,2.0746,1.89,2.2573,1.71,2.4343,8.0419468360977,46.71,320.095,-0.3858,-0.47,-0.2899,-0.568,-0.2098,0.1397,0.03,0.2383,-0.07,0.3408,1.6229,1.4888,1.7698,1.35,1.9036,-0.4613,-0.5442,-0.3703,-0.63,-0.2863,4752,100,-0.496,-0.5818,-0.4099,-0.6696,-0.3302,-0.4307,-0.511,-0.3302,-0.6068,-0.2503,-0.5227,-0.6026,-0.4303,-0.6898,-0.3503,-0.5345,-0.61,-0.4372,-0.6918,-0.3503,-8.03901193566372,-0.217246433522156,0.385638938750896,4.171,2.8510000000000004,5.6627,2.0305,7.8502,,0.09,493.8722,493.1738,476.9798,511.3669,461.1796,529.0322,9.73,0.12,-0.33899999999999997,0.21100000000000002,grJHKs,2.3337,2.1674,2.5297,1.99,2.7043,1.3211,1.1928,1.4497,1.064,1.5697,9.62024018984583,2.9653,2.9575,2.9752,2.9475,2.9817,-2.2647,-2.2762,-2.2537,-2.2863,-2.2419,1.4402258809021398,1.2995,1.2101,1.432,1.1117,1.5473,,1.5596,1.43,1.6806,1.296,1.7901,8.4681,8.465,8.3925,8.5437,8.3194,8.6174,5,115.29,2.05,1.558,1.412,1.6896,1.2828,1.8297,0.000175523461268,6.1963,5.9979,6.4312,5.7879,6.6365,,1.2134,1.07,1.3106,0.9568,1.4297,2.9671707547954305,0.01719355,0.11196606684791499,1.40585,0.11095,6.155136363131928,5.86,-0.42039850441050497,3.0075551571408097,2.0293200000000002,0.0456,0.49204920492049203,0.011145710340575,2.066,-0.091,0.006469465633338255,0.0,17.577662863103015,17.344892619431327
212416597,0.045,0.0731,0.07,-0.155,0.3135,-0.375,0.5422,1.2302,0.97,1.5058,0.6928,1.7298,7.896281015228269,46.635,320.525,-2.1824,-2.31,-2.0148,-2.4794,-1.9503,-1.4799,-1.65,-1.3298,-1.8218,-1.2503,0.4295,0.2004,0.6101,-0.01,0.7664,-2.3045,-2.4396,-2.1503,-2.6112,-2.0899,4238,100,-2.3506,-2.4988,-2.2103,-2.67,-2.1471,-2.2247,-2.3818,-2.0902,-2.5542,-2.0299,-2.3566,-2.5198,-2.2302,-2.6724,-2.1502,-2.3948,-2.55,-2.2655,-2.7064,-2.1902,-7.88909110958369,-0.33689068871376904,0.586722937110599,9.0968,5.5514,15.6625,3.4174,20.1771,,0.045,771.7481,772.6808,729.8775,817.4929,697.4289,864.4668,2.165,0.063,0.23199999999999998,0.21100000000000002,grJHKs,1.5092,1.25,1.7696,0.982,1.9897,-0.0116,-0.2064,0.1698,-0.41,0.2896,9.95888864652442,2.0869999999999997,2.0725,2.0978,2.0625,2.1116,-3.5518,-3.5763,-3.5265,-3.6039999999999996,-3.5063,1.39336672189653,1.0992,0.9727,1.2871,0.9099,1.5134,,0.1209,-0.07,0.2725,-0.2554,0.3698,9.4374,9.44,9.3162,9.5624,9.2175,9.6837,5,16.28,0.47,0.3804,0.1444,0.5697,-0.084,0.7297,1.15885824997584e-06,15.6901,14.7911,16.7661,14.339,18.1107,,-0.2522,-0.43,-0.0835,-0.6182,0.0098,2.09217577636542,0.0438077,0.184065360834748,5.05555,0.1572,16.209029240939575,16.28,-2.37437973852023,2.03605980379226,1.2234200000000002,0.0739,0.8220822082208221,0.051695797522927994,2.415,-0.29100000000000004,0.006008861572533117,0.0,71.29938148869554,76.09363848589919
212422971,0.225,0.1184,0.12,-0.0305,0.245,-0.165,0.376,2.6187,2.415,2.7898,2.2502,2.9901,7.827036624208361,47.626999999999995,315.47,0.0421,-0.0396,0.1296,-0.1226,0.2097,0.5672,0.47,0.6636,0.3874,0.7698,2.0869999999999997,1.9604,2.2297,1.8376,2.3697,-0.0392,-0.13,0.0326,-0.19,0.1291,4775,100,-0.0754,-0.15,0.0094,-0.23,0.0828,-0.0078,-0.09,0.0767,-0.17,0.1577,-0.1022,-0.1898,-0.0299,-0.2642,0.0501,-0.1103,-0.19,-0.032,-0.27,0.0414,-7.81247828615626,-0.4771638555422921,0.771271798581868,5.8693,4.3082,8.2234,3.1901,11.3471,,0.225,1009.5843,1006.9314,978.3627,1041.3594,949.5109,1073.529,12.446,0.14300000000000002,0.07400000000000001,0.214,griJHKs,2.8746,2.69,3.0491,2.5204,3.2301,1.7654,1.65,1.8927,1.5496,2.0296,9.768586308357461,3.096,3.0875,3.1043,3.0794,3.1124,-2.0534,-2.0638,-2.0432,-2.0738,-2.0337,1.35179323613912,1.2268,1.1375,1.3295,1.0567,1.4340000000000002,,2.0049,1.8956,2.1298,1.7872,2.2497,10.0207,10.015,9.9525,10.088,9.8875,10.1541,6,156.36,2.62,2.0137,1.89,2.1567,1.7628,2.2897,0.000390437552581,5.1586,4.9916,5.3205,4.8529,5.5022,,1.6421,1.53,1.7547,1.4269999999999998,1.87,3.1005532493449404,0.03149835,0.09352846481991699,1.9576,0.096,5.172175957321054,4.79,-0.056953961978032,3.00200677647259,0.9447200000000001,0.0498,1.0621062106210601,0.057677719837282995,2.059,-0.07200000000000001,0.006877422448826866,0.0,12.420747727997025,12.486209452292975
