EPIC,ALPHA,Av,Av2d,Av_68L,Av_68U,Av_95L,Av_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,Gal_Rad,Glat,Glon,H,H_68L,H_68U,H_95L,H_95U,J,J_68L,J_68U,J_95L,J_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,Ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,Teff,Teff_err,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,X,Y,Z,age,age_68L,age_68U,age_95L,age_95U,age_err,alpha,dist,dist2d,dist_68L,dist_68U,dist_95L,dist_95U,dnu,dnu_err,feh,feh_err,fils,g,g_68L,g_68U,g_95L,g_95U,i,i_68L,i_68U,i_95L,i_95U,logAge,logg,logg_68L,logg_68U,logg_95L,logg_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,m_seismo,mass,mass_68L,mass_68U,mass_95L,mass_95U,mass_err,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,mu0,mu02d,mu0_68L,mu0_68U,mu0_95L,mu0_95U,nfil,nmx,nmx_err,r,r_68L,r_68U,r_95L,r_95U,r_seismo,rad,rad_68L,rad_68U,rad_95L,rad_95U,rad_err,z,z_68L,z_68U,z_95L,z_95U,lgs,sig_Z,sig_Gal_Rad,sig_age,sig_mass,Rgaia,radius_val,Kabs,glogg,parallax,parallax_error,dist_ABJ,sig_dist_ABJ
212341571,,0.0935,0.09,-0.025,0.219,-0.135,0.3432,2.1846,2.03,2.3315,1.87,2.4562,7.53809467361896,45.12,318.593,-0.4999,-0.59,-0.4274,-0.6644,-0.3703,0.0638,-0.03,0.1525,-0.1184,0.2098,1.661,1.537,1.77,1.4146,1.8497,-0.5884,-0.6682,-0.5104,-0.75,-0.4591,4681,70,-0.6267,-0.7074,-0.5504,-0.79,-0.5006,-0.552,-0.6304,-0.47,-0.7224,-0.4299,-0.6562,-0.73,-0.573,-0.8172,-0.5303,-0.6665,-0.7462,-0.5904,-0.83,-0.5427,-7.50577313842546,-0.697309761105759,1.08313217313454,12.3269,9.0157,16.8303,6.8124,20.1783,,0.166,1494.116,1499.6843,1450.4407,1540.8405,1415.5004,1590.3283,7.316,0.096,-0.048,0.213,griJHKs,2.4651,2.31,2.6009,2.1472,2.7101,1.3176,1.214,1.4298,1.0924,1.4897,10.0908538728515,2.7625,2.7541,2.7724,2.7469,2.7824,-2.5035,-2.5162,-2.4938,-2.5281,-2.4838,1.13403980293838,0.9609,0.8953,1.0533,0.8547,1.1534,,1.5351,1.43,1.6357,1.3116,1.6898,10.8719,10.88,10.8075,10.9388,10.7545,11.0074,6,73.34,1.54,1.5814,1.47,1.7026,1.336,1.7698,6.26523345866056E-05,6.7332,6.5163,6.9634,6.3974,7.2506,,1.1682,1.07,1.2734,0.9586,1.3297,2.76745112581315,0.0451999,0.09206464461916,3.9073,0.079,8.32266906644572,6.38,-0.784822579641585,2.6057000875267,0.58372,0.0371,1.71917191719172,0.113579223027217
212342273,,0.1781,0.18,0.085,0.2519,-0.005,0.3287,1.0713,0.962,1.19,0.83,1.3286,7.72859750398549,44.931,319.693,-1.5932,-1.61,-1.5503,-1.73,-1.4309,-1.0373,-1.07,-0.9961,-1.19,-0.8459,0.5507,0.47,0.6128,0.35,0.7675,-1.6811,-1.71,-1.6556,-1.83,-1.5317,4685,70,-1.7267,-1.75,-1.6966,-1.87,-1.5716,-1.6394,-1.6676,-1.6103,-1.79,-1.4962,-1.7517,-1.77,-1.713,-1.89,-1.5946,-1.7507,-1.7846,-1.7303,-1.91,-1.6177,-7.71265989878453,-0.496081308145841,0.790125793759257,4.5392,4.0198,5.3075,2.9854,6.5716,,0,1083.2241,1081.434,1068.5378,1097.7014,1055.6017,1114.8504,4.14,0.077,0.135,0.21,grJHKs,1.3673,1.25,1.4735,1.1182,1.6098,0.2141,0.1528,0.2697,0.03,0.4245,9.65697931845178,2.4529,2.4434,2.4624,2.4344,2.4724,-3.0311,-3.042,-3.0213,-3.0575,-3.0038,1.28688734467933,1.2993,1.2473,1.3537,1.1481,1.5085,,0.4384,0.3804,0.4898,0.25,0.618,10.1736,10.17,10.1439,10.2024,10.1175,10.2361,5,35.79,0.88,0.4738,0.41,0.5497,0.27,0.6927,9.79482806636428E-06,11.1118,10.9144,11.2188,10.4578,11.8565,,0.0702,0.01,0.111,-0.11,0.2626,2.45605739562675,0.0145818,0.041655253422952,0.64385,0.0532,10.1272578416588,9.75,-1.56191890706373,2.50769390810951,0.93622,0.0461,1.07110711071107,0.054129656534056
212345443,,0.1653,0.17,0.095,0.2417,0.0189,0.3148,1.0602,0.91,1.2134,0.8542,1.6096,7.73762049096863,45.128,319.122,-1.5769,-1.6264,-1.5502,-1.65,-1.1382,-1.0267,-1.085,-0.9903,-1.11,-0.5396,0.5472,0.45,0.6388,0.41,1.0825,-1.666,-1.71,-1.6393,-1.73,-1.22,4674,69,-1.7063,-1.75,-1.6826,-1.77,-1.26,-1.6255,-1.67,-1.5954,-1.69,-1.1861,-1.7373,-1.7778,-1.7103,-1.81,-1.3031,-1.7441,-1.79,-1.7186,-1.81,-1.3096,-7.72154591115371,-0.498497346234729,0.790234581187044,4.7426,3.8887,5.6888,3.5892,17.2323,,0.01,1079.6226,1078.9467,1064.9272,1095.1893,1050.7515,1111.5191,4.303,0.095,0.157,0.21,griJHKs,1.3493,1.21,1.5082,1.15,1.8991,0.2146,0.13,0.285,0.09,0.7318,9.67601649696509,2.4493,2.4375,2.4587,2.4275,2.468,-3.0312,-3.0456,-3.0163,-3.0512,-2.9553,1.00665206226662,1.2818,1.2133,1.3549,0.8472,1.3854,,0.4392,0.3648,0.5098,0.33,0.9384,10.1664,10.165,10.1366,10.1974,10.1075,10.2296,6,34.76,0.95,0.4721,0.37,0.5543,0.33,1.0101,1.02647045307253E-05,11.0245,10.9144,11.2682,9.1462,11.4276,,0.0728,-0.0032,0.1297,-0.03,0.5834,2.44286502142958,0.01513105,0.043015441074616,0.90005,0.0708,10.9239480451245,8.43,-1.39695903161951,2.44119637162325,1.02122,0.0533,0.984098409840984,0.052821026957319
212349887,,0.7904,0.79,0.705,0.8823,0.615,0.9824,0.8368,0.7426,0.9697,0.61,1.0926,8.01249647620065,45.175,319.516,-1.5974,-1.63,-1.558,-1.7252,-1.5103,-1.0777,-1.11,-1.0164,-1.23,-0.9805,0.4153,0.35,0.5085,0.2296,0.5898,-1.6761,-1.71,-1.6422,-1.8002,-1.5902,4827,76,-1.7131,-1.736,-1.6702,-1.8372,-1.6303,-1.6489,-1.6844,-1.6098,-1.7842,-1.5702,-1.7411,-1.77,-1.7058,-1.8748,-1.6699,-1.7533,-1.7774,-1.7104,-1.8766,-1.6702,-8.00867060550621,-0.247578096019655,0.409727620086502,5.0991,4.3591,6.0936,3.3045,7.4964,,0.024,540.946,540.7543,532.7211,550.0332,522.9979,559.6209,4.034,0.079,-0.152,0.21,grJHKs,1.1299,1.03,1.2629,0.8986,1.3898,0.1069,0.05,0.1868,-0.07,0.2522,9.70749352913208,2.4212,2.4114,2.4324,2.4005,2.4424,-3.0546,-3.0663,-3.0458,-3.0785,-3.0338,1.15549336626473,1.1647,1.112,1.2188,1.0474,1.3303,,0.344,0.29,0.423,0.17,0.4821,8.6658,8.665,8.6325,8.7019,8.5925,8.7395,5,32.86,0.86,0.3445,0.2756,0.4301,0.1556,0.5098,8.66677725750195E-06,10.8747,10.7152,11.034,10.5439,11.5332,,-0.0157,-0.07,0.0527,-0.1866,0.1101,2.42544710813324,0.00865605,0.049468638245483,0.86725,0.0534,11.150028107061,9.94,-1.55608858659682,2.47479702812861,1.82692,0.0414,0.549054905490549,0.012486091340245
212352865,,0.1393,0.18,0.0184,0.2948,-0.094,0.4549,1.2688,1.09,1.4031,0.9346,1.4897,6.6977407671844,44.896,321.277,-1.5885,-1.73,-1.5504,-1.844,-1.5299,-0.9625,-1.1448,-0.9302,-1.25,-0.8967,0.7165,0.5298,0.7898,0.39,0.8299,-1.689,-1.8328,-1.6503,-1.9306,-1.6103,4484,62,-1.7358,-1.875,-1.6902,-1.99,-1.6686,-1.6478,-1.7872,-1.6103,-1.9012,-1.5898,-1.7653,-1.9106,-1.7299,-2.0062,-1.6904,-1.782,-1.9298,-1.7502,-2.0238,-1.7103,-6.55042894108802,-1.39700109955586,2.24643611780568,19.9526,12.3339,20.176,8.2813,20.1783,,0.173,3152.5155,3155.0045,3072.5574,3287.9647,3023.4295,3455.0235,3.104,0.07,-0.131,0.213,griJHKs,1.5729,1.3898,1.69,1.2364,1.7697,0.3581,0.1628,0.4101,0.0374,0.4498,10.299999496117,2.2495,2.2375,2.2585,2.2309,2.2724,-3.2656,-3.2787,-3.2402,-3.2988,-3.2238,0.958854376416051,0.8712,0.8317,0.982,0.8047,1.0913,,0.5418,0.3688,0.5897,0.25,0.6237,12.4933,12.495,12.4375,12.5846,12.4025,12.6923,6,22.59,0.67,0.6543,0.45,0.7179,0.3196,0.7698,3.3999466062933E-06,11.5403,11.324,12.2587,11.1173,12.8726,,0.185,-0.0022,0.2298,-0.1134,0.2697,2.24668993250668,0.10770365,0.11148264547915,7.6187,0.1108,16.0895789168088,11.99,-2.40864546431244,2.0103882734282,0.19412,0.0248,5.01350135013501,0.677747010904975
212356919,,0.1712,0.14,0.0112,0.335,-0.1321,0.4949,1.6925,1.45,1.8029,1.2934,1.9698,7.03642689986702,45.314,319.774,-0.9485,-1.05,-0.8387,-1.1464,-0.7503,-0.411,-0.51,-0.276,-0.61,-0.1704,1.1881,1.0208,1.3096,0.8806,1.4297,-1.0359,-1.13,-0.9231,-1.23,-0.8421,4739,73,-1.0747,-1.17,-0.9645,-1.2562,-0.8703,-1.0027,-1.1008,-0.8903,-1.205,-0.8103,-1.1032,-1.196,-0.9904,-1.2948,-0.91,-1.1192,-1.21,-1.0051,-1.31,-0.9255,-6.94299325246096,-1.14286841475898,1.81177586476391,7.9389,5.2942,11.6112,3.6838,16.0279,,0.081,2516.5296,2529.2973,2416.2396,2615.0965,2325.412,2707.8133,5.683,0.088,-0.22,0.211,grJHKs,1.9666,1.7406,2.0897,1.5816,2.2497,0.8528,0.6994,0.97,0.5766,1.0897,9.89976033151716,2.6263,2.617,2.6374,2.6075,2.6472,-2.7232,-2.7404,-2.7113,-2.7538,-2.6974,1.22402871985058,1.0798,0.9462,1.1643,0.8693,1.2822,,1.0575,0.929,1.1897,0.7956,1.2898,12.004,12.015,11.9157,12.0874,11.8325,12.1631,5,53.39,1.2,1.1026,0.95,1.2377,0.81,1.3568,2.76909736305381E-05,8.2274,7.8343,8.5499,7.5676,8.9114,,0.701,0.57,0.8275,0.45,0.937,2.63224417483246,0.09942845,0.124690932755344,3.1585,0.10905,9.95508767796907,7,-1.2183008000366,2.42918020702467,0.33202,0.0213,3.00930093009301,0.199145185914488
212363050,,0.101,0.1,0.0341,0.1951,-0.0424,0.275,1.2215,1.15,1.3296,1.0178,1.3898,7.40204144463211,45.725,318.427,-1.486,-1.5342,-1.4303,-1.59,-1.3971,-0.9222,-0.97,-0.8711,-1.0368,-0.8502,0.7063,0.6298,0.7497,0.5328,0.7702,-1.584,-1.6352,-1.53,-1.6836,-1.4903,4646,68,-1.6286,-1.6762,-1.5702,-1.7252,-1.5303,-1.5394,-1.59,-1.4846,-1.6432,-1.4502,-1.6544,-1.71,-1.6036,-1.75,-1.5551,-1.6632,-1.717,-1.6099,-1.767,-1.5702,-7.3548385864054,-0.834605844679765,1.31391182839872,12.0845,9.4406,15.662,7.8523,19.6142,,0.096,1801.6537,1807.174,1768.0716,1837.7379,1738.4411,1872.7583,3.774,0.087,0.16,0.211,grJHKs,1.5245,1.434,1.6098,1.31,1.6743,0.3701,0.29,0.3983,0.2186,0.4297,10.0822286860442,2.3598,2.3516,2.3724,2.3412,2.3824,-3.1021,-3.1175,-3.0913,-3.1337,-3.0836,0.983090427804895,0.9696,0.9117,1.0374,0.859,1.0933,,0.5884,0.51,0.6164,0.43,0.6374,11.2784,11.285,11.2375,11.3214,11.2008,11.3624,5,29.04,0.83,0.6323,0.5508,0.6701,0.4744,0.7096,6.57687586979897E-06,10.6799,10.4232,10.9999,10.1513,11.2191,,0.2138,0.1482,0.2497,0.075,0.2697,2.36347711438501,0.03483315,0.059402495844814,3.1107,0.06285,11.0548842172488,10.83,-1.84212291437395,2.42939957714387,0.46382,0.0384,2.16321632163216,0.190508892883676
212381326,,0.09,0.1,-0.0631,0.2249,-0.215,0.3584,2.1897,2.0696,2.41,1.9094,2.5698,7.64727244295731,45.835,320.309,-0.2299,-0.33,-0.1521,-0.41,-0.0593,0.294,0.1852,0.3897,0.09,0.4896,1.771,1.65,1.9182,1.528,2.0496,-0.3041,-0.41,-0.2377,-0.4892,-0.1504,4795,76,-0.3387,-0.4404,-0.2702,-0.5262,-0.19,-0.2799,-0.3882,-0.2103,-0.4606,-0.1102,-0.367,-0.47,-0.2993,-0.5464,-0.2103,-0.3787,-0.481,-0.3103,-0.55,-0.2124,-7.6270273874753,-0.556083669528156,0.921290358979463,7.5409,5.2179,10.3486,3.8071,14.622,,0.224,1249.7269,1247.3833,1213.5285,1292.655,1176.7925,1335.0198,9.664,0.12,-0.358,0.214,grJHKs,2.4581,2.3332,2.6697,2.1774,2.8297,1.4719,1.35,1.5971,1.23,1.7118,9.87742318164008,2.9334,2.9249,2.9424,2.9173,2.9524,-2.2697,-2.2813,-2.2582,-2.2937,-2.2488,1.20663257972272,1.063,0.9953,1.1752,0.9165,1.2763,,1.7008,1.5898,1.8297,1.47,1.9384,10.4841,10.48,10.4202,10.5574,10.3535,10.6274,5,107.22,2.03,1.7068,1.584,1.8496,1.4534,1.9697,0.000161757188542,5.8083,5.6234,6.0302,5.424,6.2233,,1.3485,1.23,1.4627,1.13,1.584,2.93761100826748,0.03956325,0.100883019767747,2.56535,0.08995,4.86395789248251,5.31,-0.286032541077692,3.04679493036972,0.78192,0.0433,1.28412841284128,0.073345651675835
212386335,,0.1218,0.12,-0.0974,0.3349,-0.3083,0.5449,0.4068,0.186,0.6498,-0.05,0.861,7.68894427402103,46.177,319.168,-2.5456,-2.7172,-2.3703,-2.9096,-2.2102,-1.9091,-2.09,-1.7238,-2.27,-1.5306,-0.1641,-0.3784,0.0296,-0.59,0.226,-2.6532,-2.8154,-2.4703,-3.0062,-2.3103,4440,61,-2.6976,-2.87,-2.5254,-3.05,-2.3544,-2.6146,-2.7752,-2.4302,-2.9654,-2.2702,-2.7239,-2.8944,-2.5502,-3.0842,-2.3903,-2.7512,-2.9118,-2.57,-3.0996,-2.4099,-7.66980895102095,-0.54212056208898,0.888865298170265,5.0344,2.8399,9.0131,1.5678,14.6229,,0.195,1197.4105,1196.7402,1128.4958,1271.2844,1065.3688,1347.4557,1.831,0.059,-0.297,0.213,griJHKs,0.7239,0.4952,0.9497,0.256,1.1501,-0.5533,-0.75,-0.3557,-0.962,-0.1702,9.70194771873943,1.9953,1.9825,2.0094,1.9675,2.0201,-3.6974,-3.7259,-3.6663,-3.7608,-3.6413,1.45643870309723,1.2389,0.9999,1.4048,0.8511,1.6848,,-0.3769,-0.57,-0.1918,-0.7702,-0.0103,10.3912,10.39,10.2625,10.5212,10.1375,10.6476,6,12.91,0.39,-0.2201,-0.45,-0.039,-0.6528,0.1697,6.72781521485126E-07,17.988,16.5684,19.3205,15.4882,21.0984,,-0.7289,-0.93,-0.5477,-1.13,-0.3602,2.00155862694858,0.0713943,0.186708815999468,3.0866,0.20245,13.4256085217425,14.9,-2.42433593553379,2.17869486918007,0.89932,0.0573,1.11611161116112,0.074360553674664
212386819,,0.1,0.1,-0.295,0.4552,-0.725,0.9593,0.9787,0.85,1.0743,0.7194,1.21,8.02048769853997,46.249,318.839,-1.5882,-1.61,-1.5449,-1.6948,-1.5102,-1.0542,-1.09,-1.0077,-1.1726,-0.9503,0.5037,0.4224,0.5698,0.31,0.6582,-1.672,-1.69,-1.6305,-1.7702,-1.5902,4763,73,-1.7104,-1.73,-1.6718,-1.81,-1.632,-1.6367,-1.6574,-1.5903,-1.75,-1.5631,-1.7373,-1.77,-1.7091,-1.8454,-1.6702,-1.7471,-1.77,-1.7116,-1.847,-1.6703,-8.01669814511429,-0.246523371208705,0.417330649197663,5.3616,4.6644,6.3801,3.7584,7.8146,,-0.022,541.6335,542.0009,522.9979,561.1465,504.0806,589.3105,4.052,0.072,0.01,0.21,JHKs,1.2687,1.1476,1.37,1.01,1.5012,0.1804,0.11,0.2355,0.005,0.3097,9.72929441049119,2.4241,2.4125,2.4326,2.4028,2.4424,-3.054,-3.0633,-3.0438,-3.0763,-3.0334,1.14231565911068,1.1817,1.1283,1.2302,1.0665,1.3242,,0.4107,0.35,0.4678,0.2406,0.5298,8.6685,8.67,8.5925,8.7454,8.5125,8.8517,3,33.15,0.86,0.4322,0.35,0.4938,0.2458,0.5896,8.762788621297E-06,10.903,10.8143,11.1064,10.617,11.4735,,0.0434,-0.0214,0.0902,-0.11,0.1666,2.42636472312143,0.0190743,0.109473941431124,0.85785,0.05095,10.9838248061591,9.46,-1.52425695476572,2.58622580373552,1.94542,0.0701,0.516051605160516,0.018838009182853
212390165,,0.0499,0.05,-0.115,0.2244,-0.3045,0.3949,0.5677,0.3794,0.7498,0.1904,0.9501,7.0395035060214,46.262,319.212,-1.9631,-2.11,-1.8416,-2.2468,-1.7099,-1.4235,-1.5782,-1.2899,-1.71,-1.139,0.115,-0.05,0.2826,-0.21,0.4501,-2.0456,-2.19,-1.9237,-2.3196,-1.7899,4816,79,-2.0844,-2.23,-1.9645,-2.357,-1.8299,-2.0157,-2.1566,-1.8903,-2.29,-1.7563,-2.1166,-2.2548,-1.9902,-2.39,-1.863,-2.1235,-2.27,-2.0066,-2.3964,-1.8702,-6.94222494525776,-1.16624286524226,1.88827639687282,4.7758,2.8366,6.5289,1.8408,10.958,,0.061,2582.2289,2576.3204,2476.9089,2700.7786,2356.9476,2828.0406,3.061,0.077,-0.098,0.211,grJHKs,0.8628,0.677,1.0497,0.49,1.2558,-0.2017,-0.37,-0.0518,-0.521,0.11,9.67904613120442,2.2766,2.2625,2.2886,2.2512,2.3024,-3.2822,-3.3038,-3.2575,-3.3243,-3.2338,1.31313118222469,1.1867,1.0608,1.3803,0.9222,1.5631,,0.0182,-0.15,0.1575,-0.2832,0.3298,12.06,12.055,11.9696,12.1574,11.8617,12.2574,5,23.76,0.68,0.0527,-0.1244,0.2097,-0.27,0.3891,3.60409287057783E-06,13.0822,12.3299,13.8661,11.7198,14.7888,,-0.3393,-0.497,-0.1903,-0.6386,-0.0303,2.28413057505889,0.11193485,0.137636831842984,1.84615,0.15975,12.4860543283869,10.01,-1.6169873221874,2.27982917193377,0.44842,0.0438,2.23822382238224,0.238298834251397
212390470,,0.1306,0.13,0.025,0.2422,-0.065,0.3663,1.0883,0.9686,1.1697,0.7944,1.1897,7.31756733754992,46.157,319.803,-1.383,-1.493,-1.3503,-1.5744,-1.3302,-0.8646,-0.9666,-0.8303,-1.07,-0.8259,0.6427,0.5334,0.6897,0.4132,0.7097,-1.465,-1.573,-1.4303,-1.6512,-1.4103,4771,74,-1.5038,-1.6126,-1.4702,-1.69,-1.4512,-1.4306,-1.55,-1.403,-1.6368,-1.3899,-1.5336,-1.6542,-1.51,-1.7296,-1.4903,-1.5407,-1.6546,-1.5102,-1.731,-1.4902,-7.26565163807206,-0.870113793568525,1.42735581502462,17.4582,10.9345,20.1784,6.7562,20.1784,,0.173,1946.2477,1954.3394,1907.655,2022.3394,1885.8186,2105.43,4.046,0.074,-0.175,0.213,grJHKs,1.3913,1.2658,1.4697,1.0858,1.4897,0.3285,0.2232,0.3698,0.1164,0.3897,10.2419994644345,2.3725,2.3625,2.3796,2.356,2.3974,-3.0779,-3.0838,-3.0614,-3.0923,-3.0463,0.822617552621667,0.8484,0.8237,0.9549,0.8128,1.0697,,0.5646,0.4616,0.6097,0.35,0.6292,11.446,11.455,11.4025,11.5293,11.3775,11.6167,5,29.63,0.86,0.5688,0.4566,0.6101,0.3414,0.6297,7.81569774036297E-06,9.9277,9.7724,10.4707,9.6828,10.8597,,0.2032,0.1064,0.2497,-0.009,0.2497,2.37797725938436,0.0573422,0.093865382012839,6.5237,0.1065,13.2168647993934,10.29,-1.91655732826731,2.19230593310314,0.38622,0.0418,2.59225922592259,0.309564562529763
212294563,,0.277,0.24,-0.155,0.6758,-0.505,1.041,0.3736,-0.0866,0.65,-0.35,0.8709,6.23841368338826,43.596,319.312,-2.546,-2.99,-2.3256,-3.1406,-2.0904,-1.92,-2.3806,-1.6899,-2.5366,-1.4503,-0.2348,-0.6704,0.0497,-0.87,0.2781,-2.6662,-3.09,-2.4242,-3.2434,-2.1903,4485,65,-2.6779,-3.1368,-2.47,-3.29,-2.235,-2.6038,-3.05,-2.3893,-3.1956,-2.1503,-2.7355,-3.17,-2.5068,-3.3194,-2.2703,-2.7432,-3.1714,-2.5103,-3.3362,-2.2899,-5.88602385487919,-2.06700954639281,3.0380095040854,1.6427,1.2162,7.8153,0.989,19.2681,,0.148,4377.8734,4415.7033,3788.7852,5006.4033,3568.6172,5755.4943,1.76,0.18,-0.271,0.212,grJHKs,0.6678,0.2184,0.9501,-0.0182,1.1898,-0.6138,-1.05,-0.3378,-1.2184,-0.0903,9.21555825714116,2.0161,2.0001,2.0324,1.9842,2.0474,-3.6775,-3.7513,-3.6231,-3.8012,-3.5813,1.98055410861261,1.2325,1.0003,1.8448,0.8053,2.1081,,-0.4212,-0.8654,-0.1703,-1.0278,0.0697,13.2063,13.225,12.8925,13.4976,12.7625,13.8004,5,13.5,0.5,-0.2882,-0.75,-0.0242,-0.93,0.2263,6.53310993939838E-07,18.0018,16.1287,21.774,14.5345,23.4386,,-0.7761,-1.23,-0.5277,-1.3984,-0.2899,2.02315589180991,0.60880905,0.44147464664236,6.1726,0.6123,12.143231981111,,-2.2645787866681,2.25390988570308,0.23042,0.0351,4.23042304230423,0.716165415019569
212302713,,0.2673,0.27,0.185,0.3365,0.1122,0.4149,0.801,0.6872,0.9101,0.566,1.0497,6.68579037604961,43.9,319.058,-1.6034,-1.63,-1.5625,-1.73,-1.5302,-1.0925,-1.13,-1.0398,-1.2212,-0.9903,0.3913,0.31,0.4663,0.21,0.5647,-1.679,-1.7098,-1.6502,-1.79,-1.5976,4862,85,-1.7165,-1.7498,-1.6903,-1.83,-1.6396,-1.6564,-1.69,-1.6197,-1.7676,-1.5702,-1.7444,-1.77,-1.7118,-1.858,-1.6702,-1.757,-1.79,-1.7285,-1.87,-1.6787,-6.50306229145361,-1.55240902662662,2.30092257065434,4.8246,4.1001,5.6886,3.1989,7.008,,0.206,3287.7842,3288.5164,3239.6639,3331.7182,3195.2144,3384.7122,4.099,0.08,-0.189,0.213,griJHKs,1.0924,0.97,1.2031,0.85,1.3483,0.0868,0.015,0.1497,-0.0824,0.2298,9.68346131249973,2.4243,2.4125,2.4339,2.4025,2.445,-3.0509,-3.0615,-3.0412,-3.0738,-3.0302,1.08079865951666,1.1639,1.1168,1.2194,1.0544,1.3182,,0.3196,0.2572,0.3897,0.1636,0.4697,12.5845,12.585,12.5525,12.6133,12.5225,12.6476,6,32.71,0.88,0.3216,0.25,0.4013,0.145,0.4898,8.93971135974551E-06,10.8682,10.7359,11.0138,10.5371,11.4276,,-0.0358,-0.0904,0.0298,-0.19,0.0965,2.42502892100349,0.04602715,0.043107989107016,0.79425,0.0513,12.7255236784685,9.41,-1.75631263346541,2.21412630315927,0.25632,0.0301,3.85538553855385,0.490766670710856
212315127,,0.1831,0.16,-0.035,0.3544,-0.1881,0.5548,-0.0581,-0.17,0.2228,-0.29,0.4036,7.03778351172291,43.935,320.754,-2.5396,-2.59,-2.3234,-2.65,-2.2,-2.0099,-2.07,-1.777,-2.13,-1.6348,-0.5122,-0.59,-0.2435,-0.6706,-0.0703,-2.6192,-2.67,-2.4073,-2.7146,-2.2704,4893,80,-2.6576,-2.71,-2.4485,-2.75,-2.3099,-2.5922,-2.65,-2.3854,-2.6996,-2.2502,-2.6905,-2.73,-2.4687,-2.79,-2.3516,-2.6983,-2.75,-2.4902,-2.79,-2.3503,-6.95177287895142,-1.09692779951751,1.69318838648622,0.6301,0.507,1.0468,0.4624,1.6433,,0.134,2407.7027,2398.8325,2268.1924,2503.1666,2082.0921,2521.5301,2.91,0.07,-0.071,0.212,griJHKs,0.2465,0.13,0.5282,-0.01,0.6955,-0.8145,-0.89,-0.5604,-0.97,-0.4043,8.79940947961513,2.3388,2.3175,2.3526,2.2981,2.3674,-3.3101,-3.331,-3.2888,-3.3507,-3.2688,2.8115013367808,2.4784,1.9124,2.4886,1.6277,2.5,,-0.5844,-0.67,-0.3503,-0.7412,-0.1903,11.908,11.9,11.7784,11.9924,11.5925,12.0083,6,28.4,1.6,-0.577,-0.65,-0.3034,-0.748,-0.15,3.92438461685688E-06,16.8676,15.4582,17.295,14.568,17.6174,,-0.9419,-1.01,-0.6936,-1.09,-0.5503,2.36504684755185,0.1174871,0.153344240003954,0.4167,0.566,9.97290169879013,8.71,-1.34436104735703,2.49845430965405,0.71802,0.0587,1.4011401140114,0.122921028017261
212327530,,0.2286,0.27,-0.0177,0.4048,-0.255,0.5971,1.3658,1.0136,1.4698,0.81,1.567,6.40910127353878,44.217,321.132,-1.5972,-1.63,-1.3206,-1.65,-1.1683,-1.057,-1.09,-0.7312,-1.13,-0.5877,0.8493,0.49,0.9193,0.373,1.0297,-1.6811,-1.71,-1.4058,-1.73,-1.2525,4637,81,-1.7196,-1.75,-1.4459,-1.77,-1.2935,-1.6498,-1.67,-1.3697,-1.69,-1.2154,-1.7531,-1.77,-1.4703,-1.804,-1.3299,-1.7576,-1.79,-1.4912,-1.81,-1.3403,-6.17878185839806,-1.70271368139431,2.66030473759792,4.7546,4.1957,10.5889,3.6501,17.173,,0.226,3785.8827,3767.0382,3281.4053,3841.3739,3136.8939,3947.4594,4.096,0.085,-0.404,0.214,griJHKs,1.6504,1.316,1.7698,1.0974,1.8498,0.5172,0.15,0.562,0.07,0.6904,9.67711398602634,2.437,2.4257,2.4475,2.4148,2.4575,-3.0007,-3.0432,-2.9913,-3.0563,-2.9715,1.21156735166833,1.2443,0.9648,1.2882,0.8403,1.3364,,0.4074,0.37,0.757,0.3012,0.8901,12.8908,12.88,12.5803,12.9224,12.4825,12.9816,6,34.76,0.89,0.7949,0.413,0.8496,0.3088,0.9702,9.26398515432442E-06,10.9935,9.8619,11.2184,9.2342,11.3226,,0.0512,0.01,0.4018,-0.05,0.5403,2.44113921534938,0.2799843,0.241213340292655,5.8343,0.2795,13.3941702683018,10.73,-1.79658601086222,2.16148573739615,0.21372,0.0264,4.58445844584458,0.60489046197948
