#Id,age,age_68L,age_68U,age_95L,age_95U,mass,mass_68L,mass_68U,mass_95L,mass_95U,logg,logg_68L,logg_68U,logg_95L,logg_95U,rad,rad_68L,rad_68U,rad_95L,rad_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,g,g_68L,g_68U,g_95L,g_95U,r,r_68L,r_68U,r_95L,r_95U,i,i_68L,i_68U,i_95L,i_95U,z,z_68L,z_68U,z_95L,z_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,J,J_68L,J_68U,J_95L,J_95U,H,H_68L,H_68U,H_95L,H_95U,Ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,Av2d,Av,Av_68L,Av_68U,Av_95L,Av_95U,mu02d,mu0,mu0_68L,mu0_68U,mu0_95L,mu0_95U,dist2d,dist,dist_68L,dist_68U,dist_95L,dist_95U,nfil,fils,GLON,GLAT,feh,efeh,teff,eteff,numax,Dnu,Z,m_seismo,r_seismo,percentage,sig_age,sig_mass,radius_val,Kabs,parallax,parallax_error,dist_ABJ,sig_dist_ABJ,BC_K,BC_G,A_K,sfd_A_K,Rgaia,Lumo,gLumo
212675171,4.5323,2.6607,7.7172,1.7795,13.331,1.1767,1.0255,1.3739,0.9015,1.5703,2.2465,2.2325,2.2586,2.2215,2.2724,13.4232,12.6474,14.3613,11.9674,15.2342,-3.3202,-3.3438,-3.2981,-3.3663,-3.2779,0.0375,-0.15,0.2366,-0.2946,0.4297,0.1647,-0.043,0.3897,-0.19,0.6215,0.847,0.69,1.2114,0.53,1.5039,0.0992,-0.11,0.3218,-0.2622,0.55,-0.1427,-0.37,0.0356,-0.5122,0.2497,-0.3058,-0.51,-0.1255,-0.6522,0.0701,0.5439,0.39,0.9123,0.23,1.2118,-1.4152,-1.59,-1.2435,-1.7462,-1.0899,-1.9849,-2.15,-1.8395,-2.29,-1.7008,-2.0635,-2.2326,-1.93,-2.37,-1.7946,-2.1143,-2.2704,-1.9702,-2.41,-1.839,-2.0419,-2.21,-1.9013,-2.35,-1.7649,-2.1391,-2.31,-2.0089,-2.4422,-1.8703,-2.1547,-2.3102,-2.0103,-2.45,-1.8807,0.22,0.1822,-0.0695,0.4051,-0.315,0.5945,11.945,11.9603,11.8425,12.0865,11.7275,12.2047,2449.0629,2466.3459,2336.1458,2613.9436,2215.6441,2760.1365,5,grJHKs,322.013,52.275,-0.33989208,0.19767014,4628.55,128.358,22.44,2.8539999999999996,1.95077263814667,1.37915325413514,2.90090100627217e-06,17.205171593025902,2.52825,0.1742,12.25,-2.37177154883363,0.32192,0.0371,3.09330933093309,0.39337415552787,2.148,-0.127,0.008474806369178288,0.0,15.33112993633772,74.24761200380388,96.85425323626932
212676426,3.3183,2.6607,4.0628,1.9275,11.3791,1.3028,1.2302,1.3846,0.9171,1.5134,2.4615,2.4508,2.4724,2.4388,2.4824,10.9764,10.9144,11.3817,9.4624,11.7472,-3.0186,-3.0318,-3.0063,-3.0438,-2.967,0.2544,0.15,0.3416,0.03,0.7924,0.3127,0.1918,0.4098,0.07,0.9196,0.9756,0.81,1.1191,0.69,1.7131,0.2474,0.13,0.3421,0.01,0.8571,0.0204,-0.09,0.1024,-0.2004,0.5898,-0.0944,-0.19,-0.0144,-0.31,0.4336,0.6916,0.5366,0.8297,0.41,1.4129,-1.1355,-1.23,-1.0887,-1.3294,-0.6704,-1.6385,-1.71,-1.5961,-1.7978,-1.2304,-1.7056,-1.7762,-1.6703,-1.87,-1.3205,-1.7417,-1.8118,-1.7103,-1.8946,-1.3502,-1.6867,-1.764,-1.6503,-1.85,-1.2866,-1.7775,-1.8512,-1.7502,-1.93,-1.389,-1.7825,-1.8538,-1.7502,-1.95,-1.4086,0.13,0.1323,0.055,0.2348,-0.035,0.3332,10.455,10.4458,10.4125,10.4899,10.3811,10.5424,1233.1048,1227.9195,1209.2049,1253.1064,1191.8454,1283.7596,6,griJHKs,328.3119999999999,50.88800000000001,-0.4151402,0.16395439,4838.69,136.446,35.64,4.234,0.952760301281548,1.21925284176283,1.03677123917992e-05,-6.41289209680458,0.70105,0.0772,10.0,-1.5937599550561299,0.83862,0.0744,1.2031203120312,0.11636694469803699,2.012,-0.067,0.005203679319271514,0.0,10.453467950283688,59.295478279418354,53.78021205301617
212677018,19.9526,14.1873,20.1765,10.0902,20.1786,0.7885,0.7691,0.8345,0.7585,0.8976,2.3652,2.3584,2.3724,2.3516,2.3824,9.7188,9.5061,9.9267,9.3325,10.1562,-3.0638,-3.0738,-3.051,-3.0812,-3.0345,0.3943,0.35,0.4528,0.295,0.4898,0.4357,0.39,0.4982,0.33,0.5392,1.0349,0.9634,1.1098,0.89,1.1801,0.3739,0.33,0.4348,0.2692,0.4698,0.1633,0.13,0.2285,0.0616,0.2498,0.063,0.03,0.1243,-0.0278,0.1497,0.7664,0.6954,0.8297,0.63,0.8953,-0.9420000000000001,-0.976,-0.8903,-1.0338,-0.8702,-1.4109,-1.45,-1.3646,-1.4994,-1.3303,-1.4767,-1.5156,-1.4299,-1.57,-1.3989,-1.5045,-1.55,-1.4634,-1.5996,-1.4303,-1.4701,-1.51,-1.422,-1.5614,-1.3902,-1.5402,-1.5768,-1.4903,-1.63,-1.4568,-1.5542,-1.59,-1.5026,-1.6426,-1.4702,0.22,0.2158,0.1462,0.2949,0.075,0.3673,11.005,11.0054,10.9706,11.0424,10.9349,11.0774,1588.5461,1588.8238,1563.5797,1616.1597,1538.0833,1642.4402,5,grJHKs,322.332,52.26,-0.57424484,0.17583489,4983.18,131.048,27.43,4.184,1.25643616315743,0.6092043393143871,7.90755252771944e-06,-22.7388282416758,5.7653,0.046,9.33,-1.44287650776008,0.60302,0.0462,1.66516651665167,0.13529556005264598,1.92,-0.037000000000000005,0.003522265188963639,0.0,9.599805499505969,52.29282679970021,51.02014599640771
212677229,3.0456,2.0654,4.4205,1.5453,6.0957,1.2332,1.0914,1.3983,0.9727,1.5253,2.4102,2.3979,2.4224,2.3843,2.4325,11.3032,10.7528,11.9659,10.3276,12.4967,-3.0849,-3.1009,-3.0638,-3.1163,-3.0465,-0.0467,-0.1974,0.1097,-0.3446,0.2298,-0.0121,-0.1636,0.1496,-0.3232,0.2698,0.5103,0.32899999999999996,0.6901,0.1448,0.8498,-0.0652,-0.2212,0.0897,-0.37,0.2174,-0.2602,-0.4084,-0.1104,-0.545,0.0098,-0.3506,-0.49,-0.2004,-0.6226,-0.0902,0.2682,0.09,0.4314,-0.07,0.5898,-1.3294,-1.47,-1.1982,-1.5804,-1.0903,-1.7712,-1.91,-1.6572,-2.01,-1.5590000000000002,-1.829,-1.97,-1.7203,-2.055,-1.6102,-1.8602,-1.99,-1.7416,-2.09,-1.6492,-1.8473,-1.99,-1.7319,-2.0872,-1.6303,-1.8964,-2.03,-1.7811,-2.13,-1.6878,-1.9138,-2.05,-1.7996,-2.15,-1.705,0.01,0.0081,-0.1512,0.1549,-0.3132,0.3151,11.07,11.0694,10.9875,11.1634,10.8791,11.2625,1636.8163,1636.3901,1575.7962,1708.7315,1499.0291,1788.5752,6,griJHKs,316.921,53.144,-1.0101719,0.16408292,5272.79,127.09100000000001,30.95,3.932,1.3093501948404198,1.22118382251369,8.10564441662397e-06,-0.974390000511871,1.17755,0.15345,12.82,-2.07218655252878,0.5199199999999999,0.0409,1.92919291929193,0.161022238883133,1.7369999999999999,-0.002,0.007249993454423617,0.0,12.442598771551095,88.66561974515808,107.44213350267287
212679845,16.1106,11.311,20.1756,7.2244,20.178,0.7441,0.7079,0.8331,0.7014,0.9496,2.5171,2.5064,2.5275,2.4975,2.5391,7.9015,7.6913,8.2695,7.6208,8.7602,-2.8256,-2.8428,-2.8112,-2.8588,-2.7963,0.8738,0.7438,0.93,0.6096,0.9702,0.9494,0.8206,1.0098,0.6834,1.0498,1.5037,1.37,1.5829,1.2296,1.6496,0.9003,0.7809999999999999,0.9697,0.6434,1.0097,0.679,0.55,0.7329,0.4174,0.7697,0.5641,0.45,0.6289,0.3056,0.6502,1.2536,1.127,1.3297,0.9728,1.3697,-0.4501,-0.5612,-0.3902,-0.7,-0.3699,-0.934,-1.05,-0.885,-1.1648,-0.8503,-1.0021,-1.1128,-0.9503,-1.23,-0.9153,-1.037,-1.1526,-0.99,-1.2626,-0.9502,-1.0286,-1.1358,-0.9702,-1.2658,-0.9502,-1.0794,-1.1924,-1.0302,-1.3030000000000002,-0.9903,-1.102,-1.2126,-1.0503,-1.3242,-1.0104,0.16,0.159,0.045,0.263,-0.055,0.3808,11.9,11.8974,11.8425,11.9731,11.8071,12.0624,2398.8325,2395.9665,2336.1458,2480.9044,2298.4231,2585.1383,5,grJHKs,330.25699999999995,50.435,-1.5255752,0.16289297,4991.33,121.758,40.04,5.061,1.8470565148054496,0.8872656936688629,1.69026393165026e-05,19.2401147250186,4.4323,0.08900000000000001,8.3,-1.17691420673566,0.35102,0.0303,2.84728472847285,0.260556070434641,1.8980000000000001,-0.062,0.0076896873557943815,0.0,8.535266206544433,34.79162830185949,40.596613571603115
212679945,5.5811,3.5892,8.6189,2.4266,14.0434,1.0744,0.9505,1.2228,0.8432,1.3866,2.2753,2.2633,2.2874,2.2497,2.2975,12.4413,11.7674,13.1197,11.1892,13.8655,-3.2556,-3.2763,-3.2366,-3.2972,-3.2188,0.1635,0.011000000000000001,0.2897,-0.13,0.4612,0.2797,0.1142,0.4098,-0.0362,0.6101,1.0203,0.8466,1.1696,0.67,1.4297,0.2195,0.0542,0.3501,-0.0948,0.5498,-0.0501,-0.1962,0.0898,-0.35,0.2622,-0.1899,-0.33,-0.0518,-0.4774,0.1097,0.7189,0.5486,0.8696,0.37,1.1255,-1.281,-1.415,-1.1503,-1.5526,-1.0099,-1.8432,-1.97,-1.7199,-2.0912,-1.5903,-1.9227,-2.05,-1.8022,-2.17,-1.6755,-1.9633,-2.09,-1.8432,-2.21,-1.7180000000000002,-1.9037,-2.03,-1.7817,-2.15,-1.6515,-1.9978,-2.13,-1.8836,-2.2414,-1.7503,-2.0118,-2.136,-1.8899,-2.2602,-1.7702,0.31,0.3091,0.1748,0.4648,0.0179,0.605,11.48,11.4758,11.3875,11.5683,11.2998,11.6624,1976.9692,1973.111,1894.5233,2059.0203,1819.5332,2150.2238,6,griJHKs,330.587,50.342,-0.64985857,0.17296664,4559.93,137.871,23.91,3.054,1.5190342094933105,1.24420593225226,3.5129855889506402e-06,15.8047219147675,2.51485,0.13615,11.6,-2.03298732218739,0.44702,0.0316,2.2412241224122402,0.16559572153309499,2.187,-0.159,0.005454464931204022,0.0,13.29214147078997,60.08343561624184,68.58247327066309
212680845,6.086,4.0644,8.4116,2.9854,11.7754,1.0497,0.9566,1.1640000000000001,0.8871,1.2794,2.7903,2.7822,2.8024,2.7675,2.8076,6.7945,6.5163,7.0723,6.3055,7.3454,-2.4787,-2.4933,-2.4663,-2.5062,-2.4543,1.2772,1.13,1.3725,1.03,1.4989,1.3384,1.1728,1.43,1.07,1.5709,1.9642,1.7858,2.0896,1.6594,2.2697,1.2766,1.1148,1.3701,1.01,1.5057,1.0407,0.9072,1.1498,0.8006,1.2697,0.9331,0.7964,1.0297,0.7022,1.1497,1.6956,1.515,1.8097,1.3982,1.9897,-0.0858,-0.2252,-0.0102,-0.3158,0.0897,-0.6011,-0.7066,-0.5103,-0.7966,-0.4303,-0.6679,-0.77,-0.5766,-0.87,-0.5097,-0.7041,-0.8024,-0.6103,-0.89,-0.5331,-0.6582,-0.7676,-0.5702,-0.8596,-0.4903,-0.7377,-0.8420000000000001,-0.65,-0.927,-0.5704,-0.7477,-0.85,-0.6575,-0.9488,-0.59,0.17,0.1706,0.045,0.3186,-0.085,0.4524,11.695,11.6956,11.6125,11.7679,11.5436,11.8474,2182.7296,2183.3749,2101.3579999999997,2257.2017,2035.7292,2341.4501,6,griJHKs,328.849,50.855,-0.67089504,0.16424927,4908.82,135.145,76.13,7.602,1.69331822931171,1.16846066225298,7.190842106123471e-05,11.313771768408198,2.1736,0.1037,5.77,-0.478122914373948,0.46312,0.0242,2.16021602160216,0.115738209034735,1.962,-0.059000000000000004,0.006409838885775524,0.0,6.2143131656699895,24.06655708082927,20.131921588199486
212680946,19.9526,10.8993,20.1786,5.3186,20.178,0.8488,0.7834,0.9506,0.7798,1.1608,2.4024,2.3925,2.4128,2.3825,2.4225,9.5198,9.2062,10.0465,9.1986,11.0141,-3.0186,-3.04,-2.9988,-3.0749,-2.9938,0.8170000000000001,0.67,0.8859,0.3194,0.8898,0.9485,0.79,1.0293,0.3724,1.03,1.7138,1.5319999999999998,1.8298,1.0682,1.8697,0.8859,0.73,0.9689,0.3114,0.9697,0.6156,0.465,0.6898,0.0826,0.6897,0.4642,0.3166,0.5298,-0.0376,0.5298,1.4197,1.23,1.5323,0.77,1.5730000000000002,-0.6407,-0.7866,-0.5902,-1.09,-0.5857,-1.2278,-1.358,-1.1702,-1.6059999999999999,-1.1702,-1.3187,-1.4406,-1.2504,-1.69,-1.2581,-1.3594,-1.4806,-1.2903,-1.7208,-1.2903,-1.2857,-1.4162,-1.2303,-1.6598,-1.2302,-1.3917,-1.5176,-1.3303,-1.7548,-1.3302,-1.4035,-1.5378,-1.3498,-1.77,-1.3474,0.2,0.2,0.125,0.301,0.015,0.434,10.03,10.0248,9.975,10.0775,9.9253,10.1474,1013.9113,1011.4939999999999,988.5533,1036.353,966.1621,1070.2549,6,griJHKs,332.13699999999994,49.897,-0.39349817,0.16098511,4541.12,117.508,31.68,4.052,0.7736792925562891,0.9281424709765219,8.176833870493539e-06,9.34760496895881,9.0533,0.0836,8.64,-1.27839313108679,0.9809200000000001,0.0381,1.02010201020102,0.040312854923572,2.2030000000000003,-0.16,0.006358367732298234,0.0,9.394760886669928,34.6017522490709,33.69875881586971
212685636,14.8544,10.8019,18.8282,7.6560000000000015,20.1773,0.8403,0.7979,0.9015,0.7813,0.9816,2.358,2.3475,2.3680000000000003,2.3366,2.3775,10.0498,9.8256,10.3266,9.6828,10.654000000000002,-3.0789,-3.0944,-3.0713,-3.1118,-3.0638,0.4056,0.3452,0.47,0.2678,0.5298,0.4593,0.3952,0.5297,0.3044,0.5897,1.1008,1.01,1.1975,0.91,1.3022,0.3954,0.33,0.4607,0.25,0.5287,0.1728,0.11,0.2322,0.0326,0.2897,0.0624,0.01,0.126,-0.0712,0.1697,0.8188,0.7344,0.9097,0.6402,1.0097,-0.9653,-1.0152,-0.9102,-1.1014,-0.8899,-1.4551,-1.5128,-1.4102,-1.59,-1.3882,-1.5244,-1.5732,-1.4702,-1.6476,-1.4502,-1.558,-1.6122,-1.5103,-1.6878,-1.4902,-1.5114,-1.57,-1.4644,-1.6324,-1.4302,-1.5905,-1.65,-1.547,-1.7102,-1.5103,-1.6021,-1.6538,-1.5502,-1.7282,-1.5302,0.19,0.1857,0.1008,0.2551,0.025,0.3282,11.14,11.140999999999998,11.1025,11.1872,11.0675,11.2311,1690.4405,1691.1853,1661.4986,1727.5513,1634.9332,1762.8395,6,griJHKs,320.45,52.812,-0.52787316,0.16450765,4876.41,118.76700000000001,27.58,3.938,1.3472938084501498,0.7638756470674541,6.967475187840331e-06,-9.09488907920342,4.01315,0.0518,10.18,-1.70724925186356,0.51132,0.0505,1.96519651965197,0.21330163219909198,1.986,-0.06,0.00581559982150793,0.0,10.97213238798874,51.27506512255727,61.1186088953016
212685771,6.2706,4.3053,9.2223,2.9655,13.0271,1.161,1.0571,1.2646,0.9727,1.3772,3.0194,3.0092,3.0274,3.0017,3.0374,5.4737,5.2708,5.6755,5.0994,5.8877,-2.1558,-2.1672,-2.1438,-2.1793,-2.1338,1.8404,1.71,1.9836,1.5548,2.09,1.9331,1.7614,2.0698,1.6078,2.2097,2.6673,2.4332,2.8297,2.2376,3.0097,1.8405,1.69,1.9938,1.535,2.1297,1.6001,1.4682,1.7497,1.3202,1.8697,1.483,1.35,1.6128,1.2168,1.7297,2.4049,2.17,2.574,1.97,2.7559,0.4068,0.3022,0.53,0.19,0.6336,-0.1106,-0.2074,-0.0102,-0.292,0.0898,-0.185,-0.27,-0.081,-0.37,-0.0033,-0.2209,-0.31,-0.1237,-0.392,-0.0304,-0.1575,-0.2464,-0.0502,-0.35,0.0312,-0.2514,-0.3374,-0.15,-0.43,-0.0676,-0.2561,-0.35,-0.1621,-0.4332,-0.0703,0.01,0.037000000000000005,-0.1178,0.1948,-0.2738,0.345,10.11,10.1026,10.0212,10.1774,9.9438,10.2524,1051.9617,1048.385,1009.8339,1085.1487,974.4287,1123.2792,6,griJHKs,329.235,50.878,-0.10000163,0.1729629,4867.42,136.736,130.1,11.057,0.813341473362343,1.28653999333459,0.000258869548139,10.8130915878196,2.4585,0.10375,4.82,-0.012548482730411,0.99802,0.0377,1.00510051005101,0.03849876880011,1.999,-0.052000000000000005,0.008971468386401994,0.0,5.008670860381562,15.098986650415902,12.642437221559405
212686303,5.2186,3.4762,7.3265,2.4233,10.8351,1.1926,1.0964,1.3179,1.0045,1.4504,2.8998,2.8884,2.9075,2.8825,2.9195,6.3931,6.1467,6.6367,5.9429,6.9216,-2.3421,-2.3537,-2.3289,-2.3676,-2.3188,1.5072,1.3614,1.6298,1.23,1.7635,1.5867,1.4102,1.7098,1.276,1.8697,2.2906,2.0896,2.47,1.91,2.6579,1.5169,1.35,1.6454,1.2024,1.79,1.2801,1.1146,1.39,0.99,1.5369,1.1474,1.0118,1.2697,0.8756,1.3901,2.0195,1.81,2.1931,1.6352,2.3897,0.0909,-0.0356,0.1898,-0.15,0.3015,-0.4358,-0.53,-0.3327,-0.6442,-0.2502,-0.5153,-0.61,-0.4196,-0.7096,-0.3302,-0.5486,-0.65,-0.4618,-0.7454,-0.3703,-0.4829,-0.5872,-0.3904,-0.69,-0.2956,-0.5898,-0.6788,-0.4902,-0.77,-0.3934,-0.5891,-0.6794,-0.4904,-0.7876,-0.4103,-0.03,-0.0107,-0.1717,0.1451,-0.325,0.3054,11.375,11.3708,11.2926,11.4474,11.2225,11.5263,1883.6491,1879.9755,1813.5099,1947.5379999999998,1755.9008,2019.6003,5,grJHKs,323.784,52.201,-0.076509836,0.1774816,4949.07,122.199,98.71,8.905,1.48549217480282,1.3693849857349598,0.000128460745057,14.8234936889958,1.92515,0.11075,6.37,-0.613389338072722,0.48012,0.0391,2.08820882088209,0.18086372810909399,1.949,-0.03,0.005140413071861396,0.0,6.54948764151583,22.014453631961555,23.10465936279167
212687151,4.6255,3.3497,9.0766,3.5075,19.8413,1.1576,0.9529,1.2589,0.7855,1.2763,2.4197,2.4075,2.4311,2.3974,2.4424,10.8595,10.012,11.3224,9.1588,11.3225,-3.0507,-3.0688,-3.0219,-3.0712,-2.9876,0.2905,0.17,0.6474,0.1514,0.8697,0.3527,0.21,0.7492,0.2056,1.0097,1.0237,0.83,1.4733,0.8234,1.7897,0.287,0.15,0.6907,0.1452,0.9497,0.0576,-0.07,0.43,-0.0792,0.6698,-0.0599,-0.17,0.2968,-0.19,0.516,0.737,0.55,1.1755,0.5406,1.4902,-1.1046,-1.21,-0.8005,-1.2198,-0.59,-1.6135,-1.69,-1.3488,-1.71,-1.1645,-1.681,-1.77,-1.4409,-1.7828,-1.2502,-1.7185,-1.81,-1.4849,-1.81,-1.2825,-1.6623,-1.75,-1.4154,-1.7506,-1.2103,-1.7485,-1.83,-1.5075,-1.85,-1.3251,-1.7596,-1.85,-1.5287,-1.8522,-1.3303,0.3,0.2985,0.215,0.3747,0.115,0.4602,12.29,12.2937,12.265,12.3274,12.2325,12.3826,2870.7805,2875.6109,2837.9843,2920.6882,2795.7608,2995.7954,6,griJHKs,321.496,52.666000000000004,-0.48807928,0.16697717,4743.74,125.486,32.56,4.09,2.28643773766271,1.03641497572851,8.751270134343e-06,-10.4686441146765,4.4511,0.2047,10.51,-1.7564919957423502,0.29902,0.0385,3.3183318331833194,0.478715409814056,2.07,-0.095,0.00418009709964642,0.0,11.418928650843299,53.61591229286198,59.28226104978569
212687303,2.7738,2.0735,4.2154,1.5667,6.068,1.3582,1.2531,1.4853,1.1534,1.6187,3.0128,3.0043,3.0224,2.9971,3.0324,5.9982,5.7810000000000015,6.2004,5.5514,6.3968,-2.201,-2.2119999999999997,-2.1888,-2.2237,-2.1776,1.4782,1.39,1.6512,1.2872,1.7896,1.5111,1.43,1.7132,1.31,1.8545,2.1368,2.0472,2.4101,1.89,2.5732,1.4454,1.37,1.6481,1.25,1.7859,1.2555,1.17,1.4298,1.05,1.551,1.1441,1.065,1.3096,0.95,1.4233,1.8812,1.79,2.1465,1.6372,2.3098,0.1249,0.05,0.2631,-0.05,0.3665,-0.3478,-0.43,-0.24600000000000002,-0.5156,-0.1503,-0.4157,-0.49,-0.3126,-0.5844,-0.2303,-0.4512,-0.5252,-0.3503,-0.61,-0.2605,-0.40399999999999997,-0.4774,-0.2903,-0.57,-0.2019,-0.4795,-0.55,-0.3743,-0.6404,-0.2903,-0.491,-0.57,-0.3931,-0.65,-0.297,0.16,0.1354,-0.0214,0.2749,-0.179,0.3951,10.355,10.3645,10.2875,10.433,10.2105,10.5024,1177.6057,1182.7702,1141.563,1220.6494,1101.7677,1260.3461,6,griJHKs,317.4240000000001,53.318999999999996,-0.34775431,0.16346607,4924.55,135.41,126.73,10.561,0.948550688353862,1.45398647777635,0.00023139418164700001,7.0524575008354295,1.4416,0.1161,5.44,-0.30536759074079,0.86572,0.0479,1.15811581158116,0.066245912119588,1.9580000000000002,-0.046,0.004276876306063692,0.0,5.718600730228861,18.997594783405425,17.26777120813175
212687403,6.0473,3.9355,8.7458,2.6571,13.0323,1.1771,1.0714,1.3041,0.981,1.4453,2.7658,2.7569999999999997,2.7774,2.7475,2.7874,7.4286,7.0945,7.6917,6.8234,8.0047,-2.5412,-2.5538,-2.5286,-2.5663,-2.5167,1.2856,1.13,1.4124,0.985,1.5501,1.3908,1.21,1.5330000000000001,1.05,1.6946,2.1511,1.95,2.3631,1.7428,2.5696,1.3219,1.1492,1.4697,0.99,1.6295,1.0618,0.91,1.2057,0.75,1.3397,0.9203,0.774,1.0497,0.6392,1.1898,1.8924,1.6652,2.0897,1.463,2.3097,-0.1674,-0.29100000000000004,-0.0503,-0.4298,0.0501,-0.7211,-0.83,-0.6205,-0.93,-0.5132,-0.8064,-0.91,-0.7084,-1.01,-0.6107,-0.8522,-0.9490000000000001,-0.7502,-1.045,-0.6503,-0.7701,-0.8786,-0.6703,-0.9840000000000001,-0.5703,-0.8759999999999999,-0.9704,-0.7702,-1.07,-0.6727,-0.8852,-0.9890000000000001,-0.7903,-1.0848,-0.6903,0.07,0.0769,-0.095,0.2489,-0.265,0.4172,11.26,11.2594,11.1763,11.3425,11.0975,11.4228,1786.4878,1786.0304,1718.9372,1855.6813,1657.6772,1925.5765,5,grJHKs,326.526,51.61600000000001,-0.08075299,0.16649249,4760.28,146.29399999999995,73.49,7.0329999999999995,1.40001008428634,1.3701352099624602,5.85066686614922e-05,16.3992192645028,2.40515,0.11635,7.34,-1.09397190103266,0.46182,0.0419,2.17221722172217,0.21249954702897797,2.066,-0.079,0.0077914440520943954,0.0,8.359413901317302,25.441017260298516,32.21604200025915
212687455,4.8159,4.087,5.687,3.2315,6.9991,1.1666,1.1182,1.2188,1.0611,1.3119999999999998,2.4242,2.4125,2.4335,2.4025,2.4442,10.866,10.7439,11.0143,10.5974,11.4273,-3.0515,-3.0607,-3.0413,-3.0719,-3.0313,0.3174,0.25,0.3856,0.15,0.4528,0.3872,0.3094,0.4696,0.21,0.563,1.0844,0.951,1.1901,0.83,1.3319,0.3185,0.2352,0.3897,0.1472,0.4897,0.0837,0.0124,0.1497,-0.0788,0.2298,-0.0377,-0.0944,0.0298,-0.19,0.0914,0.7932,0.67,0.898,0.5628,1.0496,-1.0937,-1.1420000000000001,-1.0499,-1.2152,-0.9903,-1.6038,-1.6388,-1.57,-1.7208,-1.5298,-1.679,-1.71,-1.6503,-1.79,-1.6092,-1.7164,-1.7496,-1.6902,-1.83,-1.6496,-1.6566,-1.69,-1.6188,-1.7618,-1.5703,-1.7443,-1.77,-1.7115,-1.8482,-1.6703,-1.757,-1.79,-1.7283,-1.87,-1.6876,-0.04,-0.0709,-0.215,0.1006,-0.3806,0.2649,9.665,9.669,9.6275,9.7076,9.5883,9.7624,857.0378,858.6028,842.3642,874.0010000000003,827.313,896.3591,4,iJHKs,318.2870000000001,53.2,-0.16194412,0.17037266,4961.52,131.299,32.56,4.11,0.6875101971444211,1.08717742845191,9.03764029117628e-06,-6.80803802058002,0.8,0.0503,10.24,-1.59357624579929,1.1874200000000001,0.0389,0.843084308430843,0.027954254497788995,1.9409999999999998,-0.027999999999999997,0.006007106235478784,0.0,10.26807590132371,64.23754229115364,57.36244520220152
212690281,6.9103,3.9912,10.5926,2.3917,16.0262,0.9399,0.8334,1.1066,0.7345,1.2823,2.2374,2.2225,2.2492,2.2111,2.2624,12.238,11.5345,13.0152,10.9144,13.8791,-3.2876,-3.3088,-3.2669,-3.3352,-3.2488,-0.0443,-0.1972,0.1098,-0.3962,0.2501,0.0424,-0.1234,0.1898,-0.3164,0.3497,0.6218,0.43,0.7709999999999999,0.2126,0.9497,-0.0095,-0.17,0.1424,-0.37,0.2949,-0.2413,-0.3944,-0.0903,-0.59,0.0506,-0.3626,-0.51,-0.212,-0.6940000000000001,-0.0702,0.3578,0.1812,0.51,-0.03,0.6775,-1.3803,-1.53,-1.2424,-1.705,-1.1103,-1.8766,-2.01,-1.7337,-2.1724,-1.6103,-1.944,-2.0842,-1.8104,-2.2456,-1.6902,-1.9822,-2.1232,-1.8503,-2.2828,-1.7302,-1.9799,-2.1266,-1.8504,-2.29,-1.7299,-2.0272,-2.1628,-1.8903,-2.3209999999999997,-1.7703,-2.0474,-2.1832,-1.9103,-2.3416,-1.7903,0.09,0.0886,-0.075,0.2478,-0.225,0.4089,13.025,13.0259,12.9258,13.1274,12.8275,13.2244,4027.1696,4028.8095,3847.3355,4221.6829,3677.0545,4414.5554,6,griJHKs,312.994,53.905,-1.7285044999999999,0.17041077,5008.17,121.07600000000001,21.27,2.9539999999999997,3.25544445738495,1.1517852322479298,3.06413320952062e-06,22.543380385991306,3.3007,0.1366,,-2.40967159395432,0.16352,0.025,5.8175817581758205,0.9199084169365308,1.8869999999999998,-0.061,0.006688706999491444,0.0,15.039839017999203,84.59168523589511,127.75948567489709
